,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation,similarity
384,45198,тик,NOUN,tic,tic,100.0,1.0,teak,100.0
385,45871,апплет,NOUN,applet,applet,100.0,1.0,applet,100.0
386,47131,подкаст,VERB,podcast,podcast,100.0,1.0,podcast,100.0
387,47334,пол,NOUN,pol,pol,100.0,1.0,floor,100.0
388,47545,дартс,NOUN,darts,darts,100.0,1.0,darts,100.0
389,48120,анс,NOUN,ans,ans,100.0,1.0,ans,100.0
390,48380,понг,NOUN,pong,pong,100.0,1.0,pong,100.0
391,48840,пикс,NOUN,pix,pix,100.0,1.0,pix,100.0
392,49005,кроссовер,NOUN,crossover,crossover,100.0,1.0,crossover,100.0
393,49047,брит,VERB,brit,brit,100.0,1.0,brit,100.0
394,49212,тонер,NOUN,toner,toner,100.0,1.0,toner,100.0
395,49250,эпсилон,NOUN,epsilon,epsilon,100.0,1.0,epsilon,100.0
396,49986,понтиак,VERB,pontiac,pontiac,100.0,1.0,pontiac,100.0
397,50228,флуоресцентный,VERB,fluorescent,fluorescent,100.0,1.0,fluorescent,100.0
398,51458,лего,ADJ,lego,lego,100.0,1.0,lego,100.0
399,51878,бургер,NOUN,burger,burger,100.0,1.0,burger,100.0
400,51961,монт,NOUN,mont,mont,100.0,1.0,mont,100.0
401,53114,призм,NOUN,prism,prism,100.0,1.0,prisms,100.0
402,53309,факторинг,NOUN,factoring,factoring,100.0,1.0,factoring,100.0
403,53616,опал,VERB,opal,opal,100.0,1.0,opal,100.0
404,53724,петерс,NOUN,peters,peters,100.0,1.0,peters,100.0
405,54704,стоп,NOUN,stop,stop,100.0,1.0,stop,100.0
406,57530,киоск,NOUN,kiosk,kiosk,100.0,1.0,kiosk,100.0
407,58433,отис,NOUN,otis,otis,100.0,1.0,otis,100.0
408,58688,клуб,NOUN,club,club,100.0,1.0,club,100.0
409,59061,инвазивный,ADJ,invasive,invasive,100.0,1.0,invasive,100.0
410,59326,флекс,NOUN,flex,flex,100.0,1.0,flex,100.0
411,59926,марриотт,NOUN,marriott,marriott,100.0,1.0,marriott,100.0
412,61196,ангело,VERB,angelo,angelo,100.0,1.0,angelo,100.0
413,61282,октет,VERB,octet,octet,100.0,1.0,octet,100.0
414,61472,аллегро,NOUN,allegro,allegro,100.0,1.0,allegro,100.0
415,61644,продукт,NOUN,product,product,100.0,1.0,product,100.0
416,61802,топлесс,NOUN,topless,topless,100.0,1.0,topless,100.0
417,61829,штамп,NOUN,stamp,stamp,100.0,1.0,stamp,100.0
418,64368,вент,NOUN,vent,vent,100.0,1.0,vent,100.0
419,64514,информ,NOUN,inform,inform,100.0,1.0,inform,100.0
420,64600,активизм,NOUN,activism,activism,100.0,1.0,activism,100.0
421,65646,тест,NOUN,test,test,100.0,1.0,test,100.0
422,37286,адмирал,NOUN,admiral,admiral,100.0,1.0,admiral,67.0
423,40420,адмирал,NOUN,admiral,admiral,100.0,1.0,admiral,67.0
425,50565,канон,NOUN,canon,canon,100.0,1.0,canon,65.0
426,5846,классик,NOUN,classic,classic,100.0,1.0,classic,63.0
427,24853,газ,NOUN,gas,gas,100.0,1.0,gas,63.0
428,59621,газ,NOUN,gas,gas,100.0,1.0,gas,63.0
430,58244,классик,NOUN,classic,classic,100.0,1.0,classic,61.0
431,24457,танк,NOUN,tank,tank,100.0,1.0,tank,58.0
433,64997,адмирал,NOUN,admiral,admiral,100.0,1.0,admiral,56.0
434,5723,трактор,NOUN,tractor,tractor,100.0,1.0,tractor,55.0
435,24807,паркинг,NOUN,parking,parking,100.0,1.0,parking,54.0
436,3001,террорист,NOUN,terrorist,terrorist,100.0,1.0,terrorist,53.0
438,11454,резидент,NOUN,resident,resident,100.0,1.0,resident,53.0
439,3921,субъективный,ADJ,subjective,subjective,100.0,1.0,subjective,51.0
440,10282,интуитивный,ADJ,intuitive,intuitive,100.0,1.0,intuitive,51.0
441,15746,пластик,NOUN,plastic,plastic,100.0,1.0,plastic,51.0
442,44916,пистоль,NOUN,pistol,pistol,100.0,1.0,pistol,51.0
443,23911,хост,NOUN,host,host,100.0,1.0,host,50.0
444,33982,генерал,NOUN,general,general,100.0,1.0,general,50.0
446,3620,рациональный,ADJ,rational,rational,100.0,1.0,rational,48.0
448,729,генерал,NOUN,general,general,100.0,1.0,general,47.0
449,14181,генерал,NOUN,general,general,100.0,1.0,general,47.0
450,17426,генерал,NOUN,general,general,100.0,1.0,general,47.0
451,19332,генерал,NOUN,general,general,100.0,1.0,general,47.0
452,22636,генерал,NOUN,general,general,100.0,1.0,general,47.0
454,25122,генерал,NOUN,general,general,100.0,1.0,general,47.0
455,31328,генерал,NOUN,general,general,100.0,1.0,general,47.0
456,35479,генерал,NOUN,general,general,100.0,1.0,general,47.0
457,38755,генерал,NOUN,general,general,100.0,1.0,general,47.0
458,43669,генерал,NOUN,general,general,100.0,1.0,general,47.0
459,45660,генерал,NOUN,general,general,100.0,1.0,general,47.0
460,49472,генерал,NOUN,general,general,100.0,1.0,general,47.0
461,53272,генерал,NOUN,general,general,100.0,1.0,general,47.0
462,56239,генерал,NOUN,general,general,100.0,1.0,general,47.0
463,60230,генерал,NOUN,general,general,100.0,1.0,general,47.0
464,64516,генерал,NOUN,general,general,100.0,1.0,general,47.0
465,2546,оригинальный,ADJ,original,original,100.0,1.0,original,46.0
468,13732,концепт,NOUN,concept,concept,100.0,1.0,concept,45.0
472,50345,диск,NOUN,disk,disk,100.0,1.0,disk,44.0
473,7351,проблемный,ADJ,problem,problem,100.0,1.0,problem,43.0
475,13176,тривиальный,ADJ,trivial,trivial,100.0,1.0,trivial,42.0
476,27356,фиат,NOUN,fiat,fiat,100.0,1.0,fiat,42.0
478,5429,пассивный,ADJ,passive,passive,100.0,1.0,passive,41.0
479,23986,толерантный,ADJ,tolerant,tolerant,100.0,1.0,tolerant,41.0
480,1172,материальный,ADJ,material,material,100.0,1.0,material,39.0
481,48903,лаптоп,NOUN,laptop,laptop,100.0,1.0,laptop,39.0
482,52853,понг,NOUN,pong,pong,100.0,1.0,pong,39.0
483,40484,металлик,NOUN,metallic,metallic,100.0,1.0,metallic,38.0
484,2520,негативный,ADJ,negative,negative,100.0,1.0,negative,37.0
488,55399,сепаратор,NOUN,separator,separator,100.0,1.0,separator,37.0
490,3131,коллективный,ADJ,collective,collective,100.0,1.0,collective,36.0
493,3293,позитивный,ADJ,positive,positive,100.0,1.0,positive,35.0
494,4709,вертикальный,ADJ,vertical,vertical,100.0,1.0,vertical,35.0
495,7279,спираль,NOUN,spiral,spiral,100.0,1.0,spiral,35.0
498,12285,овальный,ADJ,oval,oval,100.0,1.0,oval,34.0
500,61900,харвей,NOUN,harvey,harvey,100.0,1.0,harvey,34.0
501,14034,патентный,ADJ,patent,patent,100.0,1.0,patent,33.0
503,21950,фестивальный,ADJ,festival,festival,100.0,1.0,festival,33.0
504,1995,банк,NOUN,bank,bank,100.0,1.0,bank,32.0
505,27614,пинт,NOUN,pint,pint,100.0,1.0,pint,32.0
506,39209,фискал,VERB,fiscal,fiscal,100.0,1.0,fiscal,32.0
507,45266,пенсион,NOUN,pension,pension,100.0,1.0,pension,32.0
508,61688,падди,NOUN,paddy,paddy,100.0,1.0,paddy,32.0
510,13197,карп,NOUN,carp,carp,100.0,1.0,carp,31.0
512,7579,дивизион,NOUN,division,division,100.0,1.0,division,30.0
513,2193,коммунист,NOUN,communist,communist,100.0,1.0,communist,29.0
514,5546,визуальный,VERB,visual,visual,100.0,1.0,visual,29.0
516,19965,тракторный,ADJ,tractor,tractor,100.0,1.0,tractor,29.0
517,34304,минорный,ADJ,minor,minor,100.0,1.0,minor,29.0
520,20163,дебютный,ADJ,debut,debut,100.0,1.0,debut,28.0
526,29013,стандард,NOUN,standard,standard,100.0,1.0,standard,27.0
528,33921,фавор,NOUN,favor,favor,100.0,1.0,favor,27.0
529,36685,порт,NOUN,port,port,100.0,1.0,port,27.0
531,12543,теннисный,ADJ,tennis,tennis,100.0,1.0,tennis,26.0
533,17168,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
534,23237,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
535,25230,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
536,29288,виртуал,NOUN,virtual,virtual,100.0,1.0,virtual,26.0
537,29641,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
538,34801,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
540,44399,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
541,47924,компакт,NOUN,compact,compact,100.0,1.0,compact,26.0
542,11141,атлас,NOUN,atlas,atlas,100.0,1.0,atlas,25.0
543,16745,объектный,ADJ,object,object,100.0,1.0,object,25.0
545,31557,хостел,NOUN,hostel,hostel,100.0,1.0,hostel,25.0
549,53004,сауна,NOUN,sauna,sauna,100.0,1.0,sauna,25.0
550,3369,контрольный,ADJ,control,control,100.0,1.0,control,24.0
553,9668,ордер,NOUN,order,order,100.0,1.0,order,24.0
554,9940,мемориал,NOUN,memorial,memorial,100.0,1.0,memorial,24.0
562,13357,юнит,NOUN,unit,unit,100.0,1.0,unit,23.0
564,31836,дефективный,ADJ,defective,defective,100.0,1.0,defective,23.0
570,18680,органичный,ADJ,organic,organic,100.0,1.0,organic,22.0
572,30611,порт,NOUN,port,port,100.0,1.0,port,22.0
575,42143,семинар,NOUN,seminar,seminar,100.0,1.0,seminar,22.0
576,44378,танк,NOUN,tank,tank,100.0,1.0,tank,22.0
577,46046,тьютор,NOUN,tutor,tutor,100.0,1.0,tutor,22.0
583,29173,доминантный,ADJ,dominant,dominant,100.0,1.0,dominant,20.0
586,41359,радарный,ADJ,radar,radar,100.0,1.0,radar,20.0
589,51915,оттоманка,NOUN,ottoman,ottoman,100.0,1.0,ottoman,20.0
590,55430,рустика,NOUN,rustic,rustic,100.0,1.0,rustic,20.0
592,1472,региональный,ADJ,regional,regional,100.0,1.0,regional,19.0
594,17127,цементный,ADJ,cement,cement,100.0,1.0,cement,19.0
595,19262,фронтальный,ADJ,frontal,frontal,100.0,1.0,frontal,19.0
597,21581,радиальный,VERB,radial,radial,100.0,1.0,radial,19.0
602,50825,эльм,NOUN,elm,elm,100.0,1.0,elm,19.0
603,787,центральный,ADJ,central,central,100.0,1.0,central,18.0
606,5760,поп,NOUN,pop,pop,100.0,1.0,pop,18.0
607,7809,национал,VERB,national,national,100.0,1.0,national,18.0
609,15795,протестный,ADJ,protest,protest,100.0,1.0,protest,18.0
610,18199,сенсор,NOUN,sensor,sensor,100.0,1.0,sensor,18.0
616,51736,национал,NOUN,national,national,100.0,1.0,national,18.0
618,58198,национал,NOUN,national,national,100.0,1.0,national,18.0
622,4376,территориальный,ADJ,territorial,territorial,100.0,1.0,territorial,17.0
624,6126,минеральный,ADJ,mineral,mineral,100.0,1.0,mineral,17.0
628,57581,нап,NOUN,nap,nap,100.0,1.0,nap,17.0
630,610,студент,NOUN,student,student,100.0,1.0,student,16.0
633,15354,информативный,ADJ,informative,informative,100.0,1.0,informative,16.0
634,18872,хип,NOUN,hip,hip,100.0,1.0,hip,16.0
635,21587,протокольный,ADJ,protocol,protocol,100.0,1.0,protocol,16.0
636,33608,русс,NOUN,russ,russ,100.0,1.0,russ,16.0
637,40918,педальный,ADJ,pedal,pedal,100.0,1.0,pedal,16.0
641,788,профессиональный,ADJ,professional,professional,100.0,1.0,professional,15.0
643,4803,спонсор,NOUN,sponsor,sponsor,100.0,1.0,sponsor,15.0
646,11196,аттракцион,NOUN,attraction,attraction,100.0,1.0,attraction,15.0
647,12360,мемориальный,ADJ,memorial,memorial,100.0,1.0,memorial,15.0
649,20735,программер,VERB,programmer,programmer,100.0,1.0,programmer,15.0
650,25745,доминанта,NOUN,dominant,dominant,100.0,1.0,dominant,15.0
652,35878,стрип,NOUN,strip,strip,100.0,1.0,strip,15.0
653,36747,маре,NOUN,mare,mare,100.0,1.0,mare,15.0
654,40620,нормаль,VERB,normal,normal,100.0,1.0,normal,15.0
655,57723,сканнер,NOUN,scanner,scanner,100.0,1.0,scanner,15.0
661,13723,респект,NOUN,respect,respect,100.0,1.0,respect,14.0
663,21374,стат,VERB,stat,stat,100.0,1.0,stat,14.0
664,24719,пет,VERB,pet,pet,100.0,1.0,pet,14.0
666,34820,харлей,NOUN,harley,harley,100.0,1.0,harley,14.0
669,41748,дад,NOUN,dad,dad,100.0,1.0,dad,14.0
673,8206,кризисный,ADJ,crisis,crisis,100.0,1.0,crisis,13.0
677,13293,аффект,NOUN,affect,affect,100.0,1.0,affect,13.0
682,50081,асс,NOUN,ass,ass,100.0,1.0,ass,13.0
684,56974,централь,NOUN,central,central,100.0,1.0,central,13.0
685,64276,гем,NOUN,gem,gem,100.0,1.0,gem,13.0
688,18778,кап,NOUN,cap,cap,100.0,1.0,cap,12.0
689,20008,ремарка,NOUN,remark,remark,100.0,1.0,remark,12.0
691,35719,централ,NOUN,central,central,100.0,1.0,central,12.0
692,42244,туннельный,ADJ,tunnel,tunnel,100.0,1.0,tunnel,12.0
695,4755,коммунальный,ADJ,communal,communal,100.0,1.0,communal,11.0
696,9708,транзитный,ADJ,transit,transit,100.0,1.0,transit,11.0
697,10052,пакт,NOUN,pact,pact,100.0,1.0,pact,11.0
701,42116,драг,NOUN,drag,drag,100.0,1.0,drag,11.0
706,13047,призма,NOUN,prism,prism,100.0,1.0,prism,10.0
708,20725,пан,NOUN,pan,pan,100.0,1.0,pan,10.0
710,26997,роллс,NOUN,rolls,rolls,100.0,1.0,rolls,10.0
711,50474,комплемент,NOUN,complement,complement,100.0,1.0,complement,10.0
714,7363,поттер,NOUN,potter,potter,100.0,1.0,potter,9.0
719,38305,латин,NOUN,latin,latin,100.0,1.0,latin,9.0
721,60519,репринт,NOUN,reprint,reprint,100.0,1.0,reprint,9.0
724,5318,рекорд,NOUN,record,record,100.0,1.0,record,8.0
725,7011,контактный,ADJ,contact,contact,100.0,1.0,contact,8.0
727,10573,конфликтный,ADJ,conflict,conflict,100.0,1.0,conflict,8.0
728,12572,деструктивный,ADJ,destructive,destructive,100.0,1.0,destructive,8.0
730,16083,контрастный,ADJ,contrast,contrast,100.0,1.0,contrast,8.0
736,52598,оригинальный,ADJ,original,original,100.0,1.0,original,8.0
737,57693,бленд,NOUN,blend,blend,100.0,1.0,blend,8.0
739,64025,глобал,NOUN,global,global,100.0,1.0,global,8.0
743,5237,прогрессивный,ADJ,progressive,progressive,100.0,1.0,progressive,7.0
745,17483,фиг,NOUN,fig,fig,100.0,1.0,fig,7.0
747,30084,актор,NOUN,actor,actor,100.0,1.0,actor,7.0
763,42247,клиника,NOUN,clinic,clinic,100.0,1.0,clinic,6.0
771,5727,интеллигентный,ADJ,intelligent,intelligent,100.0,1.0,intelligent,5.0
775,13731,иконка,NOUN,icon,icon,100.0,1.0,icon,5.0
789,14837,ироничный,ADJ,ironic,ironic,100.0,1.0,ironic,4.0
790,21583,компресс,NOUN,compress,compress,100.0,1.0,compress,4.0
796,53719,индепендент,NOUN,independent,independent,100.0,1.0,independent,4.0
799,1481,генеральный,ADJ,general,general,100.0,1.0,general,3.0
802,13997,кооперативный,ADJ,cooperative,cooperative,100.0,1.0,cooperative,3.0
804,39920,профит,VERB,profit,profit,100.0,1.0,profit,3.0
807,54735,фалл,NOUN,fall,fall,100.0,1.0,fall,3.0
808,58710,гольф,NOUN,golf,golf,100.0,1.0,golf,3.0
809,65110,гем,NOUN,gem,gem,100.0,1.0,gem,3.0
810,12573,кондуктор,NOUN,conductor,conductor,100.0,1.0,conductor,2.0
812,14469,сет,NOUN,set,set,100.0,1.0,set,2.0
822,1742,пресс,NOUN,press,press,100.0,1.0,press,1.0
823,3050,секретный,ADJ,secret,secret,100.0,1.0,secret,1.0
824,8792,рента,NOUN,rent,rent,100.0,1.0,rent,1.0
825,31226,голда,NOUN,gold,gold,100.0,1.0,gold,1.0
828,63188,миллс,NOUN,mills,mills,100.0,1.0,mills,1.0
851,14992,серверный,ADJ,server,server,100.0,1.0,server,0.0
852,15432,контрактный,ADJ,contract,contract,100.0,1.0,contract,0.0
853,16396,постинг,NOUN,posting,posting,100.0,1.0,posting,0.0
855,16946,электоральный,ADJ,electoral,electoral,100.0,1.0,electoral,0.0
861,23433,терминальный,ADJ,terminal,terminal,100.0,1.0,terminal,0.0
864,23669,процессорный,VERB,processor,processor,100.0,1.0,processor,0.0
870,28597,кредить,VERB,credit,credit,100.0,1.0,credit,0.0
875,29063,компонентный,ADJ,component,component,100.0,1.0,component,0.0
876,29387,рационал,VERB,rational,rational,100.0,1.0,rational,0.0
877,29846,базальный,ADJ,basal,basal,100.0,1.0,basal,0.0
882,30297,баннерный,ADJ,banner,banner,100.0,1.0,banner,0.0
883,30577,девиантный,ADJ,deviant,deviant,100.0,1.0,deviant,0.0
884,30983,георгес,NOUN,georges,georges,100.0,1.0,georges,0.0
890,31930,брэндинг,NOUN,branding,branding,100.0,1.0,branding,0.0
897,32835,дуальный,ADJ,dual,dual,100.0,1.0,dual,0.0
898,33455,интервальный,ADJ,interval,interval,100.0,1.0,interval,0.0
900,33643,компрессорный,ADJ,compressor,compressor,100.0,1.0,compressor,0.0
904,35203,прецедентный,ADJ,precedent,precedent,100.0,1.0,precedent,0.0
906,35864,нарративный,ADJ,narrative,narrative,100.0,1.0,narrative,0.0
909,36916,паин,NOUN,pain,pain,100.0,1.0,pain,0.0
911,38077,активный,ADJ,active,active,100.0,1.0,active,0.0
912,38483,пресет,VERB,preset,preset,100.0,1.0,preset,0.0
913,38553,дисконнект,NOUN,disconnect,disconnect,100.0,1.0,disconnect,0.0
916,38922,операциональный,VERB,operational,operational,100.0,1.0,operational,0.0
917,39094,спектатор,NOUN,spectator,spectator,100.0,1.0,spectator,0.0
918,39552,ордерный,VERB,order,order,100.0,1.0,order,0.0
919,39578,трент,NOUN,trent,trent,100.0,1.0,trent,0.0
931,42218,регионал,NOUN,regional,regional,100.0,1.0,regional,0.0
935,43115,стринг,NOUN,string,string,100.0,1.0,string,0.0
937,43555,клерикальный,ADJ,clerical,clerical,100.0,1.0,clerical,0.0
938,43701,ионик,NOUN,ionic,ionic,100.0,1.0,ionic,0.0
940,44387,спанк,NOUN,spank,spank,100.0,1.0,spank,0.0
943,44991,градиентный,ADJ,gradient,gradient,100.0,1.0,gradient,0.0
944,45017,сериальный,VERB,serial,serial,100.0,1.0,serial,0.0
947,45153,конституциональный,ADJ,constitutional,constitutional,100.0,1.0,constitutional,0.0
950,45788,аудить,VERB,audit,audit,100.0,1.0,audit,0.0
951,45942,юнить,VERB,unit,unit,100.0,1.0,unit,0.0
952,46132,мерэ,ADJ,mere,mere,100.0,1.0,mere,0.0
954,46310,програмный,ADJ,program,program,100.0,1.0,program,0.0
958,47123,цервикальный,ADJ,cervical,cervical,100.0,1.0,cervical,0.0
959,47281,эдить,VERB,edit,edit,100.0,1.0,edit,0.0
960,47468,пистонс,NOUN,pistons,pistons,100.0,1.0,pistons,0.0
963,47722,хостель,NOUN,hostel,hostel,100.0,1.0,hostel,0.0
966,48014,програма,NOUN,program,program,100.0,1.0,program,0.0
969,48991,партикулярный,ADJ,particular,particular,100.0,1.0,particular,0.0
970,49166,ассессмент,NOUN,assessment,assessment,100.0,1.0,assessment,0.0
974,49641,статс,NOUN,stats,stats,100.0,1.0,stats,0.0
975,49915,ректальный,ADJ,rectal,rectal,100.0,1.0,rectal,0.0
978,50666,валидный,ADJ,valid,valid,100.0,1.0,valid,0.0
982,51005,пресета,NOUN,preset,preset,100.0,1.0,preset,0.0
987,51724,стэм,VERB,stem,stem,100.0,1.0,stem,0.0
993,52613,трансформный,ADJ,transform,transform,100.0,1.0,transform,0.0
995,52763,паскал,VERB,pascal,pascal,100.0,1.0,pascal,0.0
996,52870,резидентный,ADJ,resident,resident,100.0,1.0,resident,0.0
997,52943,панс,NOUN,pans,pans,100.0,1.0,pans,0.0
1000,53314,константный,ADJ,constant,constant,100.0,1.0,constant,0.0
1001,53496,иррегулярный,VERB,irregular,irregular,100.0,1.0,irregular,0.0
1002,53513,элективный,ADJ,elective,elective,100.0,1.0,elective,0.0
1004,53846,вендор,NOUN,vendor,vendor,100.0,1.0,vendor,0.0
1005,54080,абдоминальный,ADJ,abdominal,abdominal,100.0,1.0,abdominal,0.0
1006,54135,палеть,VERB,pale,pale,100.0,1.0,pale,0.0
1009,54378,сэкс,NOUN,sex,sex,100.0,1.0,sex,0.0
1012,55733,результ,NOUN,result,result,100.0,1.0,result,0.0
1013,55743,фонт,NOUN,font,font,100.0,1.0,font,0.0
1014,55887,витаминка,NOUN,vitamin,vitamin,100.0,1.0,vitamin,0.0
1015,56225,панасоник,NOUN,panasonic,panasonic,100.0,1.0,panasonic,0.0
1016,56512,сеттинг,NOUN,setting,setting,100.0,1.0,setting,0.0
