,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation
5993,62648,ержант,NOUN,ergant,sergeant,86.0,1.0,sergeant
6017,63674,коэфициент,NOUN,coefitient,coefficient,86.0,1.0,coefficient
6022,63808,читинг,NOUN,chting,cheating,86.0,1.0,cheating
6024,64045,саппорт,NOUN,sapport,support,86.0,1.0,support
6057,65541,прооект,NOUN,prrojct,project,86.0,1.0,project
6068,5497,либерал,NOUN,llberal,liberal,86.0,1.0,liberal
6157,4081,нота,NOUN,not,note,86.0,1.0,note
4014,18379,чить,VERB,cht,chit,86.0,0.89,read
6181,63310,мерчандайзинг,NOUN,merchndazsing,merchandising,85.0,1.0,merchandising
6187,47922,революционерка,NOUN,revolutionerk,revolutionary,85.0,1.0,revolutionary
6197,59426,мерчендайзинг,NOUN,merchndazsing,merchandising,85.0,1.0,merchandising
6200,1741,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6201,3307,артиллерия,NOUN,artylleryo,artillery,84.0,1.0,artillery
6202,3611,функциональный,ADJ,fonctional,fictional,84.0,1.0,functional
6203,3943,коррупция,NOUN,corroptio,corruption,84.0,1.0,corruption
6204,4264,энтузиазм,NOUN,entulsasm,enthusiasm,84.0,1.0,enthusiasm
6205,4269,архитектор,NOUN,archtector,architect,84.0,1.0,architect
6206,5749,привилегия,NOUN,privilegyo,privilege,84.0,1.0,privilege
6207,7260,эвакуация,NOUN,ewacuatio,evacuation,84.0,1.0,evacuation
6208,7506,терапевт,NOUN,terapeut,therapeutic,84.0,1.0,therapist
6209,7876,резиденция,NOUN,residencio,residency,84.0,1.0,residence
6210,11785,миссионер,NOUN,missioner,missionary,84.0,1.0,missionary
6211,17428,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6212,19034,модуляция,NOUN,modulacio,modulation,84.0,1.0,modulation
6213,30322,коллегиальный,ADJ,collegial,collegiate,84.0,1.0,collegial
6214,35457,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6215,52010,скейтборд,NOUN,sketebord,skateboard,84.0,1.0,skateboard
6216,20736,канделябр,NOUN,candelibr,chandelier,84.0,1.0,chandelier
6217,15459,аллергический,ADJ,allergichsk,allergic,84.0,1.0,allergic
6219,1005,электронный,ADJ,electronn,electronic,84.0,1.0,electronic
6227,30323,политикан,NOUN,poletican,politician,84.0,1.0,politician
6235,15051,автоматика,NOUN,automatic,automation,84.0,1.0,automation
6242,25124,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6243,46542,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6249,5711,периодический,ADJ,periodichsk,periodic,84.0,1.0,periodic
6257,12830,регуляция,NOUN,regulacio,regulation,84.0,1.0,regulation
6260,45662,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6272,1913,дискуссия,NOUN,disuussio,discussion,84.0,1.0,discussion
6274,18320,аргентинский,ADJ,argentinsk,argentine,84.0,1.0,argentine
6287,53274,лейтенант,NOUN,lettenant,lieutenant,84.0,1.0,lieutenant
6300,33144,ассистентка,NOUN,assistentc,assistant,84.0,1.0,assistant
6302,35708,референция,NOUN,referencio,reference,84.0,1.0,reference
6315,25311,имитационный,VERB,mmitationn,imitation,84.0,1.0,imitation
6319,29977,регуляторный,VERB,regulmtor,regulatory,84.0,1.0,regulatory
6320,31025,инъекционный,VERB,indectionn,injection,84.0,1.0,injection
6325,37627,рекреация,NOUN,recrratio,recreation,84.0,1.0,recreation
6326,39071,ультимативный,VERB,ulttimative,ultimate,84.0,1.0,ultimate
6336,48714,прецизионный,ADJ,pretisionn,precision,84.0,1.0,precision
6340,50497,гзкандидат,NOUN,gscandidat,candidate,84.0,1.0,candidate
6341,51370,диффузионный,ADJ,diffulionn,diffusion,84.0,1.0,diffusion
6346,56390,субсидиарный,ADJ,subhidiar,subsidiary,84.0,1.0,subsidiary
6349,59016,индивидум,NOUN,individum,individual,84.0,1.0,individual
6363,5499,секретарша,NOUN,secretarsh,secretary,84.0,1.0,secretary
6369,550,теория,NOUN,thoryo,theory,83.0,1.0,theory
6370,622,адрес,NOUN,adres,address,83.0,1.0,address
6371,755,театр,NOUN,thate,theatre,83.0,1.0,theater
6372,973,бутылка,NOUN,bootle,bottle,83.0,1.0,bottle
6373,1016,фигура,NOUN,figurr,figure,83.0,1.0,figure
6374,1046,бюджет,NOUN,budeet,budget,83.0,1.0,budget
6375,1154,камера,NOUN,camerr,camera,83.0,1.0,camera
6376,1252,реформа,NOUN,reporm,reform,83.0,1.0,reform
6377,1798,архив,NOUN,arciv,archive,83.0,1.0,archive
6378,1908,талант,NOUN,talant,talent,83.0,1.0,talent
6379,1988,проверять,VERB,provert,prove,83.0,1.0,check
6380,2528,публичный,ADJ,pullic,public,83.0,1.0,public
6381,2623,градус,NOUN,gradus,radius,83.0,1.0,degree
6382,2807,дракон,NOUN,dracon,dragon,83.0,1.0,the Dragon
6383,3291,гитара,NOUN,gitarr,guitar,83.0,1.0,guitar
6384,3988,стабильный,ADJ,stabil,stable,83.0,1.0,stable
6385,4671,матрица,NOUN,matric,matrix,83.0,1.0,matrix
6386,4769,букет,NOUN,buuet,bouquet,83.0,1.0,bouquet
6387,5443,резюме,NOUN,resum,resumes,83.0,1.0,summary
6388,5620,импорт,NOUN,mmport,import,83.0,1.0,import
6389,5642,фигурка,NOUN,figurk,figure,83.0,1.0,figurine
6390,5720,банкир,NOUN,bankir,banker,83.0,1.0,banker
6391,6102,фермер,NOUN,fermer,farmer,83.0,1.0,farmer
6392,6472,тоннель,NOUN,tonnel,tunnel,83.0,1.0,tunnel
6393,8222,вакуум,NOUN,vaclum,vacuum,83.0,1.0,vacuum
6394,8541,хобби,NOUN,hobbi,hobbies,83.0,1.0,hobby
6395,8843,аксиома,NOUN,axiiom,acxiom,83.0,1.0,axiom
6396,9644,пианино,NOUN,pianino,piano,83.0,1.0,piano
6397,9955,хоккей,NOUN,hoccey,hockey,83.0,1.0,hockey
6398,10038,консерватория,NOUN,conservatoryo,observatory,83.0,1.0,conservatory
6399,10183,саммит,NOUN,smmmit,summit,83.0,1.0,summit
6400,10429,магнит,NOUN,magnit,magnet,83.0,1.0,magnet
6401,10604,стрижка,NOUN,strifc,strict,83.0,1.0,a haircut
6402,11896,сатира,NOUN,satirr,satire,83.0,1.0,satire
6403,13115,расизм,NOUN,rasism,racism,83.0,1.0,racism
6404,13194,амазонка,NOUN,amason,amazon,83.0,1.0,Amazon
6405,13857,трепать,VERB,trepat,treats,83.0,1.0,wag
6406,13884,персия,NOUN,persio,persia,83.0,1.0,Persia
6407,13972,курсор,NOUN,corsor,cursor,83.0,1.0,cursor
6408,14566,стандартизация,NOUN,standartisatio,standardization,83.0,1.0,standardization
6409,15339,ананас,NOUN,ananas,banana,83.0,1.0,a pineapple
6410,17634,бамбук,NOUN,bambuo,bamboo,83.0,1.0,bamboo
6411,19004,интерпретатор,NOUN,interpretator,interpreter,83.0,1.0,interpreter
6412,19728,каратэ,NOUN,carate,karate,83.0,1.0,karate
6413,20939,анемия,NOUN,anemio,anemia,83.0,1.0,anemia
6414,21417,лосьон,NOUN,losion,lotion,83.0,1.0,lotion
6415,22733,плагин,NOUN,plagin,plugin,83.0,1.0,plugin
6416,23084,сафари,NOUN,sapari,safari,83.0,1.0,safari
6417,23823,каплан,NOUN,caplan,kaplan,83.0,1.0,kaplan
6418,24369,герпес,NOUN,gerpes,herpes,83.0,1.0,herpes
6419,25420,бейкер,NOUN,baiker,barker,83.0,1.0,baker
6420,25536,парфюм,NOUN,parrum,parfum,83.0,1.0,perfume
6421,26176,кампус,NOUN,cammus,campus,83.0,1.0,campus
6422,26249,гектор,NOUN,gector,hector,83.0,1.0,hector
6423,26892,мириада,NOUN,miriad,myriad,83.0,1.0,myriad
6424,29645,сиквел,NOUN,siquel,sequel,83.0,1.0,sequel
6425,30269,рейдер,NOUN,radder,raider,83.0,1.0,raider
6426,31736,спринт,NOUN,srrint,sprint,83.0,1.0,sprint
6427,34045,карате,NOUN,carate,karate,83.0,1.0,karate
6428,45170,лэптоп,NOUN,leptop,laptop,83.0,1.0,laptop
6429,49549,пандит,VERB,pandit,pundit,83.0,1.0,pandit
6430,65615,бруней,NOUN,bruney,brunei,83.0,1.0,Brunei
6431,65858,металл,NOUN,metall,metals,83.0,1.0,metal
6433,64229,статуя,NOUN,statuo,statue,83.0,1.0,statue
6470,54287,талант,NOUN,talant,talent,83.0,1.0,talent
6476,4427,статуя,NOUN,statuo,statue,83.0,1.0,statue
6478,55248,камера,NOUN,camerr,camera,83.0,1.0,camera
6486,64667,бюджет,NOUN,budeet,budget,83.0,1.0,budget
6493,64570,мириад,ADJ,miriad,myriad,83.0,1.0,myriad
6494,16834,атлет,NOUN,atlet,athlete,83.0,1.0,athlete
6517,37913,каузальный,ADJ,cauzal,causal,83.0,1.0,causal
6519,24403,бистро,NOUN,bustro,bistro,83.0,1.0,bistro
6552,21600,донорский,ADJ,donorsk,donor,83.0,1.0,donor
6655,9588,адресный,ADJ,adres,address,83.0,1.0,address
6668,51721,амазон,NOUN,amason,amazon,83.0,1.0,amazon
6670,57598,роббер,NOUN,robber,rubber,83.0,1.0,rubber
6717,65289,интерн,NOUN,interm,intern,83.0,1.0,intern
6782,26371,заполярный,ADJ,sapolar,polar,83.0,1.0,polar
6803,17038,статичный,ADJ,statcc,static,83.0,1.0,static
6805,26354,хаммер,NOUN,hmmmer,hammer,83.0,1.0,hammer
6818,54194,система,NOUN,sistem,system,83.0,1.0,system
6869,6424,импортный,ADJ,mmport,import,83.0,1.0,import
6909,32579,мириада,NOUN,miriad,myriad,83.0,1.0,myriad
6921,1883,публика,NOUN,pullic,public,83.0,1.0,public
6949,56468,аккомодация,NOUN,akcomodatio,accommodation,83.0,1.0,accommodation
6952,61174,атлет,NOUN,atlet,athlete,83.0,1.0,athlete
6960,9330,декрет,NOUN,decret,decree,83.0,1.0,decree
7046,16646,батлер,NOUN,batler,butler,83.0,1.0,butler
7055,27109,паблик,NOUN,pablic,public,83.0,1.0,public
7075,7832,рапорт,NOUN,raport,report,83.0,1.0,report
7165,53222,фермер,NOUN,fermer,farmer,83.0,1.0,farmer
7257,31004,ремарк,NOUN,remarc,remark,83.0,1.0,remark
7312,14491,балтия,NOUN,baltio,baltic,83.0,1.0,baltic
7335,21905,статусный,ADJ,statuo,status,83.0,1.0,status
7368,28373,расист,NOUN,rasist,racist,83.0,1.0,racist
7383,30726,комдить,VERB,comdit,commit,83.0,1.0,commit
7402,34399,суперский,ADJ,supersk,super,83.0,1.0,super
7422,37367,принец,NOUN,prinec,prince,83.0,1.0,prince
7448,40312,конмить,VERB,conmit,commit,83.0,1.0,commit
7520,46636,дистрибьюция,NOUN,distrijuutio,distribution,83.0,1.0,distribution
7536,48347,боммер,NOUN,bommer,bomber,83.0,1.0,bomber
7547,49189,каноник,NOUN,canonic,canon,83.0,1.0,canon
7590,52609,субстанциональный,ADJ,substancional,substantial,83.0,1.0,substantial
7613,54588,тоннельный,VERB,tonnel,tunnel,83.0,1.0,tunnel
7620,55220,педалька,NOUN,pedalkc,pedal,83.0,1.0,pedal
7678,59385,эксплоатация,NOUN,expploatatio,exploitation,83.0,1.0,exploitation
7687,59647,гендир,NOUN,gendir,gender,83.0,1.0,gender
7707,60773,донатор,NOUN,donator,donor,83.0,1.0,donor
7714,60998,лунарский,ADJ,lunarsk,lunar,83.0,1.0,lunar
7733,62203,нармальный,ADJ,narmal,normal,83.0,1.0,normal
7736,62384,гитарка,NOUN,gitark,guitar,83.0,1.0,guitar
7867,596,республика,NOUN,respullic,republic,82.0,1.0,republic
7868,1488,тенденция,NOUN,tendencio,tendency,82.0,1.0,trend
7869,1568,температура,NOUN,temperatrrr,temperature,82.0,1.0,temperature
7870,1677,телефонный,ADJ,teleponn,telephone,82.0,1.0,telephone
7871,1938,пассажир,NOUN,passaegr,passenger,82.0,1.0,passenger
7872,3520,приоритет,NOUN,prioritet,priority,82.0,1.0,a priority
7873,3905,инфляция,NOUN,inflacio,inflation,82.0,1.0,inflation
7874,4043,дистанция,NOUN,distancio,distance,82.0,1.0,distance
7875,4083,альтернатива,NOUN,altterrativ,alternative,82.0,1.0,alternative
7876,4213,коэффициент,NOUN,coefkitient,coefficient,82.0,1.0,coefficient
7877,5684,органический,ADJ,organichsk,organic,82.0,1.0,organic
7878,6390,провайдер,NOUN,provadder,provider,82.0,1.0,provider
7879,7483,автономия,NOUN,autonomio,autonomy,82.0,1.0,autonomy
7880,7800,гороскоп,NOUN,goroscop,horoscope,82.0,1.0,horoscope
7881,8499,артефакт,NOUN,artefact,artifacts,82.0,1.0,artifact
7882,9417,резонанс,NOUN,resonans,resonance,82.0,1.0,resonance
7883,9567,имитация,NOUN,mmitatio,imitation,82.0,1.0,imitation
7884,10660,анимация,NOUN,anymatio,animation,82.0,1.0,animation
7885,11404,порнография,ADJ,pornograpio,pornography,82.0,1.0,pornography
7886,11687,инъекция,NOUN,indectio,injection,82.0,1.0,injection
7887,12004,компетентность,NOUN,competenttoss,competent,82.0,1.0,competence
7888,12281,инвентарь,NOUN,inventar,inventory,82.0,1.0,inventory
7889,12342,аналитик,NOUN,analetic,analytics,82.0,1.0,analyst
7890,14665,симметрия,NOUN,simmetryo,symmetry,82.0,1.0,symmetry
7891,14695,амплитуда,NOUN,ampletud,amplitude,82.0,1.0,amplitude
7892,15006,легитимный,ADJ,legitim,legitimacy,82.0,1.0,legitimate
7893,19328,эпилепсия,NOUN,epilepsio,epilepsy,82.0,1.0,epilepsy
7894,19876,пестицид,VERB,pestitie,pesticide,82.0,1.0,pesticide
7895,20023,холокост,NOUN,holocost,holocaust,82.0,1.0,holocaust
7896,22998,регресс,NOUN,regress,regression,82.0,1.0,regression
7897,23164,синдикат,NOUN,sindicat,syndicate,82.0,1.0,syndicate
7898,24558,промоутер,NOUN,promouoer,promoter,82.0,1.0,promoter
7899,25138,универсум,NOUN,universum,universe,82.0,1.0,universe
7900,25976,дубликат,NOUN,dullicat,duplicate,82.0,1.0,duplicate
7901,26151,холокоста,NOUN,holocost,holocaust,82.0,1.0,Holocaust
7902,26707,рекрутер,NOUN,recruoer,recruiter,82.0,1.0,recruiter
7903,27733,резонансный,ADJ,resonans,resonance,82.0,1.0,resonant
7904,29676,диффузия,NOUN,diffulio,diffusion,82.0,1.0,diffusion
7905,32845,этиология,NOUN,etyologyo,etiology,82.0,1.0,etiology
7906,35728,остеопороз,NOUN,osthoporos,osteoporosis,82.0,1.0,osteoporosis
7907,53100,министр,NOUN,ministe,ministries,82.0,1.0,minister
7908,53178,дискография,NOUN,discograpio,discography,82.0,1.0,discography
7918,38887,республика,NOUN,respullic,republic,82.0,1.0,republic
7923,42429,регистраторша,NOUN,registratorsh,registrar,82.0,1.0,registrar
7924,19108,корректность,NOUN,correcttoss,correctness,82.0,1.0,correctness
7932,32799,альтернатива,NOUN,altterrativ,alternative,82.0,1.0,alternative
7943,34767,адмиральский,ADJ,admiralssk,admiral,82.0,1.0,admiral
7954,16209,новация,NOUN,novatio,innovation,82.0,1.0,innovation
7959,3326,театральный,ADJ,thatral,theatrical,82.0,1.0,theatrical
7972,28228,секьюрити,NOUN,sekaurity,security,82.0,1.0,security
7985,39989,санация,NOUN,sanatio,sanitation,82.0,1.0,sanitation
7994,30845,коммодор,NOUN,commooor,commodore,82.0,1.0,commodore
7998,6376,приоритетный,ADJ,prioritet,priority,82.0,1.0,priority
8006,41902,андерграунд,NOUN,andergraund,underground,82.0,1.0,underground
8014,4375,пластиковый,ADJ,plasticovl,plastic,82.0,1.0,plastic
8037,17687,аудиенция,NOUN,audiencio,audience,82.0,1.0,audience
8038,29666,инвентарный,ADJ,inventar,inventory,82.0,1.0,inventory
8043,19097,гуманитарий,NOUN,gumanitari,humanitarian,82.0,1.0,humanitarian
8050,4865,инстанция,NOUN,instancio,instance,82.0,1.0,instance
8086,39964,прогрессист,NOUN,progressist,progressive,82.0,1.0,progressive
8125,17636,титанический,ADJ,titanichsk,titanic,82.0,1.0,titanic
8156,29831,дистрибутор,NOUN,distriuouor,distributor,82.0,1.0,distributor
8157,29939,миноритарный,ADJ,minoritar,minority,82.0,1.0,minority
8158,30405,холдинговый,ADJ,holdingovl,holding,82.0,1.0,holding
8162,31219,рекрутинговый,ADJ,recrutingovl,recruiting,82.0,1.0,recruiting
8166,33113,инсулиновый,ADJ,insulinovl,insulin,82.0,1.0,insulin
8195,43344,биллинговый,ADJ,billingovl,billing,82.0,1.0,billing
8202,44514,монополие,NOUN,monopolie,monopoly,82.0,1.0,monopoly
8203,44877,культуральный,ADJ,culttrral,cultural,82.0,1.0,cultural
8207,45458,эксплицитный,ADJ,expplitit,explicit,82.0,1.0,explicit
8209,45696,инсайдерский,ADJ,insiddersk,insider,82.0,1.0,insider
8218,47526,фандрайзинг,NOUN,fandrazsing,fundraising,82.0,1.0,fundraising
8233,51405,кандыдат,NOUN,candadat,candidate,82.0,1.0,candidate
8244,54503,амплитудный,VERB,ampletud,amplitude,82.0,1.0,amplitude
8249,55431,продюссер,VERB,produsser,producer,82.0,1.0,producer
8270,58311,иньекция,NOUN,innectio,injection,82.0,1.0,injection
8271,58449,челлендж,NOUN,chllende,challenge,82.0,1.0,challenge
8283,61489,комьюнить,VERB,comtunit,community,82.0,1.0,community
8294,64017,кооpдинатоp,NOUN,cooodinatoo,coordinator,82.0,1.0,coordinator
8301,65721,андерграундный,ADJ,andergraund,underground,82.0,1.0,underground
8315,25396,инициализация,NOUN,initiallsatio,initialization,81.0,1.0,initialization
8330,64240,инфрастуктура,NOUN,infrastuctrrr,infrastructure,81.0,1.0,infrastructure
8331,26,случай,NOUN,sluch,suche,80.0,1.0,happening
8332,47,дать,VERB,dat,da,80.0,1.0,give
8333,69,результат,NOUN,resultaat,result,80.0,1.0,result
8334,231,муж,NOUN,muu,uu,80.0,1.0,husband
8335,330,политик,NOUN,poletic,politics,80.0,1.0,politician
8336,515,структура,NOUN,structrrr,struct,80.0,1.0,structure
8337,640,функция,NOUN,fonctio,function,80.0,1.0,function
8338,711,сцена,NOUN,scena,scene,80.0,1.0,scene
8339,1303,кофе,NOUN,cofe,coffee,80.0,1.0,coffee
8340,1420,религия,NOUN,religyo,religion,80.0,1.0,religion
8341,1496,атака,NOUN,atac,attack,80.0,1.0,attack
8342,1586,полиция,NOUN,politio,politics,80.0,1.0,police
8343,1588,ставка,NOUN,staae,stare,80.0,1.0,bid
8344,1628,академия,NOUN,academio,academy,80.0,1.0,academy
8345,1649,кампания,NOUN,campano,campaign,80.0,1.0,campaign
8346,1672,лев,NOUN,le,lev,80.0,1.0,a lion
8347,1821,океан,NOUN,okean,ocean,80.0,1.0,ocean
8348,1850,критик,NOUN,critic,criticism,80.0,1.0,critic
8349,1949,психология,NOUN,psyfologyo,psychology,80.0,1.0,psychology
8350,2142,максимальный,ADJ,mcxiimal,minimal,80.0,1.0,maximum
8351,2157,ресурс,NOUN,resors,resources,80.0,1.0,resource
8352,2223,фантазия,NOUN,fantasio,fantasy,80.0,1.0,fantasy
8353,2258,трагедия,NOUN,tragedio,tragedy,80.0,1.0,tragedy
8354,2412,аэропорт,NOUN,arroport,airport,80.0,1.0,airport
8355,2626,демонстрировать,VERB,demonstrrrovat,demonstrate,80.0,1.0,demonstrate
8356,2721,лицензия,NOUN,licensio,license,80.0,1.0,license
8357,2880,иллюзия,NOUN,illulio,illusion,80.0,1.0,illusion
8358,3086,бизнесмен,NOUN,busnesmen,businessman,80.0,1.0,businessman
8359,3806,трагический,ADJ,tragichsk,tragic,80.0,1.0,tragic
8360,3936,опера,NOUN,operr,opera,80.0,1.0,opera
8361,3976,фильтр,NOUN,filtte,file,80.0,1.0,filter
8362,4019,фокус,NOUN,fhcus,focus,80.0,1.0,focus
8363,4072,мед,NOUN,me,med,80.0,1.0,honey
8364,4164,сюрприз,NOUN,sorpris,surprise,80.0,1.0,surprise
8365,4419,кабель,NOUN,cabll,cable,80.0,1.0,cable
8366,4624,конвенция,NOUN,convencio,conventions,80.0,1.0,convention
8367,4723,ирония,NOUN,irono,irony,80.0,1.0,irony
8368,5130,будда,NOUN,budd,buddha,80.0,1.0,Buddha
8369,5311,жевать,VERB,gewat,great,80.0,1.0,chew
8370,5329,цирк,NOUN,circ,circus,80.0,1.0,circus
8371,5682,техник,NOUN,tecnic,technical,80.0,1.0,technician
8372,5759,кубик,NOUN,cuuic,cubic,80.0,1.0,cube
8373,6296,кривая,VERB,crive,curve,80.0,1.0,curve
8374,6671,вилла,NOUN,villa,ville,80.0,1.0,villa
8375,6770,коктейль,NOUN,cocteil,cocktail,80.0,1.0,cocktail
8376,7019,испанец,NOUN,hspanec,hispanic,80.0,1.0,Hispanic
8377,7035,анонимный,ADJ,anonym,anonymous,80.0,1.0,anonymous
8378,7126,лимон,NOUN,limon,lemon,80.0,1.0,lemon
8379,7692,риторика,NOUN,ritoric,rhetoric,80.0,1.0,rhetoric
8380,7844,романтик,NOUN,romantic,romance,80.0,1.0,romantic
8381,7902,браслет,NOUN,braslet,bracelet,80.0,1.0,bracelet
8382,8194,клоун,NOUN,cloun,clown,80.0,1.0,clown
8383,8329,миллионер,NOUN,millioner,millionaire,80.0,1.0,millionaire
8384,8543,лев,NOUN,le,lev,80.0,1.0,a lion
8385,9369,шорты,NOUN,shrt,shorts,80.0,1.0,shorts
8386,10633,куратор,NOUN,corator,operator,80.0,1.0,curator
8387,11117,клерк,NOUN,clerc,clerk,80.0,1.0,clerk
8388,11471,гай,NOUN,ga,gay,80.0,1.0,guy
8389,11683,иронический,ADJ,ironichsk,ironic,80.0,1.0,ironic
8390,12121,марафон,NOUN,marafon,marathon,80.0,1.0,marathon
8391,12329,мание,NOUN,manie,mania,80.0,1.0,mania
8392,12854,инстинктивный,ADJ,instinhtive,intuitive,80.0,1.0,instinctive
8393,13064,энтропия,NOUN,entropio,entropy,80.0,1.0,entropy
8394,14538,визуализация,NOUN,visuallsatio,visualization,80.0,1.0,visualization
8395,14805,керамик,NOUN,keramic,ceramics,80.0,1.0,ceramics
8396,15686,прелюдия,NOUN,preludio,prelude,80.0,1.0,prelude
8397,15849,сленг,NOUN,sleng,slang,80.0,1.0,slang
8398,17122,ранчо,NOUN,ranco,ranch,80.0,1.0,ranch
8399,17717,контрастность,NOUN,contrasttoss,contrast,80.0,1.0,contrast
8400,18640,адаптивный,ADJ,adaptive,adaptec,80.0,1.0,adaptive
8401,18794,морфология,NOUN,morvologyo,morphology,80.0,1.0,morphology
8402,19825,консолидировать,VERB,consolidirovat,consolidate,80.0,1.0,consolidate
8403,20871,пассив,VERB,passiv,pass,80.0,1.0,liability
8404,20876,фрейм,NOUN,fraym,frame,80.0,1.0,frame
8405,21135,веб,NOUN,veb,ve,80.0,1.0,web
8406,21174,дать,VERB,dat,da,80.0,1.0,give
8407,21637,кокос,NOUN,cocos,cocoa,80.0,1.0,coconut
8408,22652,зоология,NOUN,soologyo,zoology,80.0,1.0,zoology
8409,23239,дисков,NOUN,discoo,disc,80.0,1.0,disks
8410,25140,платина,NOUN,platina,platinum,80.0,1.0,platinum
8411,28067,флюид,NOUN,fluie,fluid,80.0,1.0,fluid
8412,28159,оксид,VERB,oxiie,oxide,80.0,1.0,oxide
8413,29489,астра,NOUN,astrr,astra,80.0,1.0,aster
8414,29639,мажор,NOUN,magor,major,80.0,1.0,major
8415,32230,одитинг,VERB,oditing,auditing,80.0,1.0,auditing
8416,32399,аметист,NOUN,ametist,amethyst,80.0,1.0,amethyst
8417,33021,диффузный,ADJ,diffuo,diffusion,80.0,1.0,diffuse
8418,34617,атрибуция,NOUN,atriuutio,attribution,80.0,1.0,attribution
8419,36030,барбекю,NOUN,barbequ,barbecue,80.0,1.0,B-B-Q
8420,36595,пауло,VERB,pavlo,pablo,80.0,1.0,Paulo
8421,36977,регрессивный,ADJ,regressive,regression,80.0,1.0,regressive
8422,37700,хинди,NOUN,hindy,hindi,80.0,1.0,Hindi
8423,38441,интерференция,NOUN,interperencio,interference,80.0,1.0,interference
8424,41696,дать,VERB,dat,da,80.0,1.0,give
8425,43733,клоун,NOUN,cloun,clown,80.0,1.0,clown
8426,44173,оливка,NOUN,oliwe,olive,80.0,1.0,olive
8427,44639,турбо,NOUN,trrbo,turbo,80.0,1.0,turbo
8428,45546,микробный,ADJ,microb,microbial,80.0,1.0,microbial
8429,54009,планида,NOUN,planid,paid,80.0,1.0,planid
8430,55789,дать,VERB,dat,da,80.0,1.0,give
8431,56093,аннуитет,NOUN,annuitet,annuity,80.0,1.0,annuity
8432,59211,гиббс,NOUN,ggbbs,gibbs,80.0,1.0,gibbs
8433,60259,логия,NOUN,logyo,logos,80.0,1.0,logic
8434,60459,неокортекс,NOUN,neocortex,cortex,80.0,1.0,neocortex
8435,62435,огден,NOUN,oiden,ogden,80.0,1.0,ogden
8448,28876,брошюрка,NOUN,brochrk,brochure,80.0,1.0,brochure
8453,34940,клерк,NOUN,clerc,clerk,80.0,1.0,clerk
8455,3573,фрукт,NOUN,fruct,fruit,80.0,1.0,fruit
8473,52100,офицеры,NOUN,oficeri,officers,80.0,1.0,officers
8479,37271,амбициозность,NOUN,ambitioonoss,ambition,80.0,1.0,ambition
8483,7152,сувенир,NOUN,suuenir,souvenir,80.0,1.0,souvenir
8485,11330,лимон,NOUN,limon,lemon,80.0,1.0,lemon
8524,25136,шорт,NOUN,shrt,shorts,80.0,1.0,shorts
8569,43480,тигриный,ADJ,tigri,tiger,80.0,1.0,tiger
8577,23173,межконтинентальный,ADJ,mekcontinental,intercontinental,80.0,1.0,intercontinental
8579,25186,кумулятивный,ADJ,cumllmtive,cumulative,80.0,1.0,cumulative
8611,62053,аметист,NOUN,ametist,amethyst,80.0,1.0,amethyst
8612,63686,пэтча,NOUN,petch,patch,80.0,1.0,patch
8651,22305,макро,NOUN,mccro,macro,80.0,1.0,macro
8692,4735,штурм,NOUN,strum,storm,80.0,1.0,storm
8694,9231,наивный,ADJ,nnive,naive,80.0,1.0,naive
8720,19582,генеалогический,ADJ,genealogichsk,genealogical,80.0,1.0,genealogical
8756,14089,креатив,NOUN,crrativ,creative,80.0,1.0,creative
8939,22134,ресивер,NOUN,resiver,receiver,80.0,1.0,receiver
8992,17773,никон,NOUN,nicon,nikon,80.0,1.0,nikon
8995,20206,канва,NOUN,canv,canvas,80.0,1.0,canvas
9130,961,реакция,NOUN,rractio,reaction,80.0,1.0,reaction
9178,39584,слэнг,NOUN,sleng,slang,80.0,1.0,slang
9239,18655,сувенирный,ADJ,suuenir,souvenir,80.0,1.0,souvenir
9240,19277,консолидировать,VERB,consolidirovat,consolidate,80.0,1.0,consolidate
9283,50585,паунд,NOUN,paund,pound,80.0,1.0,pound
9380,49474,майор,NOUN,mavor,major,80.0,1.0,major
9481,9388,кабельный,ADJ,cabll,cable,80.0,1.0,cable
9596,11370,комикс,NOUN,comix,comic,80.0,1.0,comic
9709,15949,мистерия,NOUN,misteryo,mystery,80.0,1.0,mystery
9884,46253,романчик,NOUN,romanchc,romance,80.0,1.0,romance
9897,55679,атака,NOUN,atac,attack,80.0,1.0,attack
9912,1644,школьный,ADJ,scol,school,80.0,1.0,school
9931,10865,оперативник,NOUN,operativnic,operative,80.0,1.0,operative
9973,28481,мание,NOUN,manie,mania,80.0,1.0,mania
10180,64062,океан,NOUN,okean,ocean,80.0,1.0,ocean
10412,27915,мажорный,ADJ,magor,major,80.0,1.0,major
10488,2078,майор,NOUN,mavor,major,80.0,1.0,major
10523,14183,майор,NOUN,mavor,major,80.0,1.0,major
10749,41483,энтерпрайз,NOUN,enterprazs,enterprise,80.0,1.0,enterprise
10895,30204,информативность,NOUN,informativnoss,informative,80.0,1.0,informative
